gameId,season_year,home_win,home_team,home_last_5_win_pct,home_offensive_average,home_defensive_average,home_last_5_point_diff,away_season_year,away_home_win,away_team,away_last_5_win_pct,away_offensive_average,away_defensive_average,away_last_5_point_diff,win_pct_diff,offense_diff,defense_diff,point_diff_diff
22200297,2022,0,Orlando Magic,0.2,106.0,115.4,-9.4,2022,0,Philadelphia 76ers,0.6,108.4,105.2,3.2,-0.39999999999999997,-2.4000000000000057,10.200000000000003,-12.600000000000001
22200313,2022,0,Orlando Magic,0.0,103.8,117.2,-13.4,2022,0,Atlanta Hawks,0.2,107.6,111.6,-4.0,-0.2,-3.799999999999997,5.6000000000000085,-9.4
22200353,2022,0,Orlando Magic,0.0,103.4,119.0,-15.6,2022,0,Milwaukee Bucks,0.8,116.8,109.8,7.0,-0.8,-13.399999999999991,9.200000000000003,-22.6
22200363,2022,1,Orlando Magic,0.0,103.2,114.2,-11.0,2022,1,Los Angeles Clippers,0.6,111.8,115.4,-3.6,-0.6,-8.599999999999994,-1.2000000000000028,-7.4
22200379,2022,1,Orlando Magic,0.2,106.0,114.6,-8.6,2022,1,Toronto Raptors,0.4,114.0,115.4,-1.4,-0.2,-8.0,-0.8000000000000114,-7.199999999999999
22200398,2022,1,Orlando Magic,0.4,107.0,111.4,-4.4,2022,1,Toronto Raptors,0.4,114.2,112.8,1.4,0.0,-7.200000000000003,-1.3999999999999915,-5.800000000000001
22200416,2022,1,Orlando Magic,0.6,110.0,109.8,0.2,2022,1,Atlanta Hawks,0.2,109.0,120.8,-11.8,0.39999999999999997,1.0,-11.0,12.0
22200479,2022,1,Orlando Magic,0.8,117.6,112.2,5.4,2022,1,San Antonio Spurs,0.4,113.2,116.2,-3.0,0.4,4.3999999999999915,-4.0,8.4
22200505,2022,0,Orlando Magic,0.8,117.2,110.0,7.2,2022,0,Los Angeles Lakers,0.2,117.6,127.8,-10.2,0.6000000000000001,-0.3999999999999915,-17.799999999999997,17.4
22200529,2022,0,Orlando Magic,0.4,117.0,119.8,-2.8,2022,0,Washington Wizards,0.8,118.6,110.8,7.8,-0.4,-1.5999999999999943,9.0,-10.6
22200566,2023,1,Orlando Magic,0.4,112.0,118.4,-6.4,2023,1,Oklahoma City Thunder,0.4,122.8,119.0,3.8,0.0,-10.799999999999997,-0.5999999999999943,-10.2
22200576,2023,0,Orlando Magic,0.4,114.0,119.4,-5.4,2023,0,Memphis Grizzlies,0.8,118.4,109.4,9.0,-0.4,-4.400000000000006,10.0,-14.4
22200683,2023,1,Orlando Magic,0.4,111.8,114.8,-3.0,2023,1,New Orleans Pelicans,0.4,112.6,116.8,-4.2,0.0,-0.7999999999999972,-2.0,1.2000000000000002
22200707,2023,1,Orlando Magic,0.4,114.8,117.0,-2.2,2023,1,Boston Celtics,1.0,117.6,108.8,8.8,-0.6,-2.799999999999997,8.200000000000003,-11.0
22200720,2023,1,Orlando Magic,0.4,115.6,115.4,0.2,2023,1,Indiana Pacers,0.2,111.8,122.8,-11.0,0.2,3.799999999999997,-7.3999999999999915,11.2
22200744,2023,0,Orlando Magic,0.6,117.0,115.2,1.8,2023,0,Chicago Bulls,0.6,115.0,110.6,4.4,0.0,2.0,4.6000000000000085,-2.6000000000000005
22200816,2023,0,Orlando Magic,0.6,113.6,115.0,-1.4,2023,0,New York Knicks,0.4,116.0,117.2,-1.2,0.19999999999999996,-2.4000000000000057,-2.200000000000003,-0.19999999999999996
22200831,2023,1,Orlando Magic,0.6,111.4,109.8,1.6,2023,1,Denver Nuggets,0.8,125.6,115.6,10.0,-0.20000000000000007,-14.199999999999989,-5.799999999999997,-8.4
22200848,2023,0,Orlando Magic,0.6,110.6,108.8,1.8,2023,0,Miami Heat,0.6,106.4,106.4,0.0,0.0,4.199999999999989,2.3999999999999915,1.8
22200888,2023,1,Orlando Magic,0.4,105.8,105.4,0.4,2023,1,Detroit Pistons,0.2,109.8,120.2,-10.4,0.2,-4.0,-14.799999999999997,10.8
22200905,2023,0,Orlando Magic,0.6,107.8,106.2,1.6,2023,0,Indiana Pacers,0.2,117.8,124.4,-6.6,0.39999999999999997,-10.0,-18.200000000000003,8.2
22200966,2023,0,Orlando Magic,0.6,110.2,113.0,-2.8,2023,0,Portland Trail Blazers,0.2,114.6,124.0,-9.4,0.39999999999999997,-4.3999999999999915,-11.0,6.6000000000000005
22200978,2023,0,Orlando Magic,0.4,112.4,116.2,-3.8,2023,0,Milwaukee Bucks,0.8,121.6,113.2,8.4,-0.4,-9.199999999999989,3.0,-12.2
22200994,2023,0,Orlando Magic,0.4,115.4,118.8,-3.4,2023,0,Utah Jazz,0.2,110.0,116.6,-6.6,0.2,5.400000000000006,2.200000000000003,3.1999999999999997
22201007,2023,1,Orlando Magic,0.2,120.0,126.4,-6.4,2023,1,Miami Heat,0.6,117.2,115.6,1.6,-0.39999999999999997,2.799999999999997,10.800000000000011,-8.0
22201077,2023,1,Orlando Magic,0.4,114.2,116.2,-2.0,2023,1,Washington Wizards,0.2,105.8,114.4,-8.6,0.2,8.400000000000006,1.7999999999999972,6.6
22201093,2023,1,Orlando Magic,0.4,113.4,115.8,-2.4,2023,1,New York Knicks,0.6,121.0,118.4,2.6,-0.19999999999999996,-7.599999999999994,-2.6000000000000085,-5.0
22201118,2023,1,Orlando Magic,0.6,112.8,110.6,2.2,2023,1,Brooklyn Nets,0.2,110.0,108.0,2.0,0.39999999999999997,2.799999999999997,2.5999999999999943,0.20000000000000018
22201169,2023,1,Orlando Magic,0.8,115.2,109.2,6.0,2023,1,Detroit Pistons,0.0,108.4,120.2,-11.8,0.8,6.799999999999997,-11.0,17.8
22201178,2023,0,Orlando Magic,0.8,116.4,107.2,9.2,2023,0,Cleveland Cavaliers,0.6,114.6,112.0,2.6,0.20000000000000007,1.8000000000000114,-4.799999999999997,6.6
22201197,2023,0,Orlando Magic,0.6,116.8,109.4,7.4,2023,0,Cleveland Cavaliers,0.6,114.8,111.8,3.0,0.0,2.0,-2.3999999999999915,4.4
12300050,2023,0,Orlando Magic,0.4,103.6,110.4,-6.8,2023,0,New Orleans Pelicans,0.0,104.6,117.6,-13.0,0.4,-1.0,-7.199999999999989,6.2
22300066,2023,1,Orlando Magic,0.4,103.2,107.6,-4.4,2023,1,Houston Rockets,0.8,110.8,100.0,10.8,-0.4,-7.599999999999994,7.599999999999994,-15.200000000000001
22300134,2023,1,Orlando Magic,0.6,107.6,104.0,3.6,2023,1,Los Angeles Lakers,0.6,114.0,114.8,-0.8,0.0,-6.400000000000006,-10.799999999999997,4.4
22300147,2023,0,Orlando Magic,0.6,108.4,107.0,1.4,2023,0,Dallas Mavericks,0.8,120.4,115.6,4.8,-0.20000000000000007,-12.0,-8.599999999999994,-3.4
22300172,2023,0,Orlando Magic,0.4,108.4,111.0,-2.6,2023,0,Atlanta Hawks,0.8,124.8,115.0,9.8,-0.4,-16.39999999999999,-4.0,-12.4
22300173,2023,1,Orlando Magic,0.4,111.6,113.8,-2.2,2023,1,Milwaukee Bucks,0.6,118.8,120.8,-2.0,-0.19999999999999996,-7.200000000000003,-7.0,-0.20000000000000018
22300038,2023,1,Orlando Magic,0.8,108.6,105.6,3.0,2023,1,Toronto Raptors,0.4,112.8,114.6,-1.8,0.4,-4.200000000000003,-9.0,4.8
22300226,2023,1,Orlando Magic,0.8,111.4,107.6,3.8,2023,1,Denver Nuggets,0.4,108.2,110.8,-2.6,0.4,3.200000000000003,-3.200000000000003,6.4
22300043,2023,1,Orlando Magic,1.0,115.4,106.6,8.8,2023,1,Boston Celtics,0.8,112.8,109.8,3.0,0.19999999999999996,2.6000000000000085,-3.200000000000003,5.800000000000001
22300248,2023,1,Orlando Magic,1.0,118.8,107.0,11.8,2023,1,Charlotte Hornets,0.4,110.0,119.0,-9.0,0.6,8.799999999999997,-12.0,20.8
22300259,2023,1,Orlando Magic,1.0,124.2,111.0,13.2,2023,1,Washington Wizards,0.2,121.0,126.6,-5.6,0.8,3.200000000000003,-15.599999999999994,18.799999999999997
22300274,2023,1,Orlando Magic,1.0,126.4,111.8,14.6,2023,1,Washington Wizards,0.2,119.2,126.0,-6.8,0.8,7.200000000000003,-14.200000000000003,21.4
22301217,2023,1,Orlando Magic,0.6,122.2,122.4,-0.2,2023,1,Detroit Pistons,0.0,105.8,120.6,-14.8,0.6,16.400000000000006,1.8000000000000114,14.600000000000001
22300294,2023,1,Orlando Magic,0.6,120.8,117.2,3.6,2023,1,Cleveland Cavaliers,0.8,113.0,103.8,9.2,-0.20000000000000007,7.799999999999997,13.400000000000006,-5.6
22300366,2023,0,Orlando Magic,0.4,109.2,109.6,-0.4,2023,0,Miami Heat,0.6,114.6,114.0,0.6,-0.19999999999999996,-5.3999999999999915,-4.400000000000006,-1.0
22300415,2023,0,Orlando Magic,0.4,112.2,115.2,-3.0,2023,0,Philadelphia 76ers,0.6,120.0,106.6,13.4,-0.19999999999999996,-7.799999999999997,8.600000000000009,-16.4
22300429,2023,1,Orlando Magic,0.4,111.2,114.8,-3.6,2023,1,New York Knicks,0.6,119.0,118.4,0.6,-0.19999999999999996,-7.799999999999997,-3.6000000000000085,-4.2
22300499,2024,1,Orlando Magic,0.4,119.2,119.8,-0.6,2024,1,Atlanta Hawks,0.4,122.0,129.8,-7.8,0.0,-2.799999999999997,-10.000000000000014,7.2
22300513,2024,0,Orlando Magic,0.4,119.2,120.2,-1.0,2024,0,Minnesota Timberwolves,0.4,110.0,109.0,1.0,0.0,9.200000000000003,11.200000000000003,-2.0
22300585,2024,0,Orlando Magic,0.2,98.0,104.8,-6.8,2024,0,Philadelphia 76ers,0.6,120.6,117.6,3.0,-0.39999999999999997,-22.599999999999994,-12.799999999999997,-9.8
22300601,2024,1,Orlando Magic,0.2,101.4,107.0,-5.6,2024,1,Miami Heat,0.6,100.8,101.6,-0.8,-0.39999999999999997,0.6000000000000085,5.400000000000006,-4.8
22300607,2024,0,Orlando Magic,0.4,103.2,104.6,-1.4,2024,0,Cleveland Cavaliers,1.0,117.6,99.6,18.0,-0.6,-14.399999999999991,5.0,-19.4
22300655,2024,1,Orlando Magic,0.2,104.6,110.0,-5.4,2024,1,Phoenix Suns,0.8,123.6,114.8,8.8,-0.6000000000000001,-19.0,-4.799999999999997,-14.200000000000001
22300734,2024,1,Orlando Magic,0.6,110.2,111.0,-0.8,2024,1,San Antonio Spurs,0.0,105.8,114.6,-8.8,0.6,4.400000000000006,-3.5999999999999943,8.0
22300752,2024,1,Orlando Magic,0.8,109.8,107.0,2.8,2024,1,Chicago Bulls,0.6,117.2,116.8,0.4,0.20000000000000007,-7.400000000000006,-9.799999999999997,2.4
22300772,2024,0,Orlando Magic,0.8,111.0,109.0,2.0,2024,0,Oklahoma City Thunder,0.6,123.2,123.2,0.0,0.20000000000000007,-12.200000000000003,-14.200000000000003,2.0
22300778,2024,1,Orlando Magic,0.6,112.0,113.2,-1.2,2024,1,New York Knicks,0.2,110.0,115.6,-5.6,0.39999999999999997,2.0,-2.3999999999999915,4.3999999999999995
22300833,2024,1,Orlando Magic,0.6,110.2,110.8,-0.6,2024,1,Brooklyn Nets,0.2,97.2,112.4,-15.2,0.39999999999999997,13.0,-1.6000000000000085,14.6
22300850,2024,1,Orlando Magic,0.8,109.2,101.6,7.6,2024,1,Utah Jazz,0.2,118.2,125.2,-7.0,0.6000000000000001,-9.0,-23.60000000000001,14.6
22300874,2024,1,Orlando Magic,0.8,108.6,103.0,5.6,2024,1,Detroit Pistons,0.2,108.0,111.8,-3.8,0.6000000000000001,0.5999999999999943,-8.799999999999997,9.399999999999999
22300928,2024,0,Orlando Magic,0.8,104.4,98.8,5.6,2024,0,Indiana Pacers,0.4,115.6,118.6,-3.0,0.4,-11.199999999999989,-19.799999999999997,8.6
22300947,2024,1,Orlando Magic,0.6,100.8,99.6,1.2,2024,1,Brooklyn Nets,0.4,109.0,108.4,0.6,0.19999999999999996,-8.200000000000003,-8.800000000000011,0.6
22300979,2024,1,Orlando Magic,0.6,103.4,105.4,-2.0,2024,1,Toronto Raptors,0.0,111.4,119.8,-8.4,0.6,-8.0,-14.399999999999991,6.4
22300991,2024,1,Orlando Magic,0.6,101.8,102.8,-1.0,2024,1,Charlotte Hornets,0.4,102.2,105.4,-3.2,0.19999999999999996,-0.4000000000000057,-2.6000000000000085,2.2
22301004,2024,1,Orlando Magic,0.8,109.4,101.6,7.8,2024,1,New Orleans Pelicans,0.8,110.6,104.2,6.4,0.0,-1.1999999999999886,-2.6000000000000085,1.3999999999999995
22301020,2024,0,Orlando Magic,1.0,114.2,100.6,13.6,2024,0,Sacramento Kings,0.6,111.4,102.8,8.6,0.4,2.799999999999997,-2.200000000000003,5.0
22301049,2024,0,Orlando Magic,0.8,112.8,101.2,11.6,2024,0,Golden State Warriors,0.4,116.6,112.8,3.8,0.4,-3.799999999999997,-11.599999999999994,7.8
22301064,2024,0,Orlando Magic,0.6,108.8,100.8,8.0,2024,0,Los Angeles Clippers,0.6,114.4,116.2,-1.8,0.0,-5.6000000000000085,-15.400000000000006,9.8
22301075,2024,1,Orlando Magic,0.4,106.0,101.6,4.4,2024,1,Memphis Grizzlies,0.2,110.6,123.8,-13.2,0.2,-4.599999999999994,-22.200000000000003,17.6
22301090,2024,1,Orlando Magic,0.4,107.2,100.8,6.4,2024,1,Portland Trail Blazers,0.0,101.6,122.2,-20.6,0.4,5.6000000000000085,-21.400000000000006,27.0
22301136,2024,1,Orlando Magic,0.6,110.2,104.6,5.6,2024,1,Chicago Bulls,0.6,110.2,107.6,2.6,0.0,0.0,-3.0,2.9999999999999996
22301191,2024,1,Orlando Magic,0.2,109.2,116.4,-7.2,2024,1,Milwaukee Bucks,0.4,109.6,110.8,-1.2,-0.2,-0.3999999999999915,5.6000000000000085,-6.0
42300133,2024,1,Orlando Magic,0.2,98.8,104.6,-5.8,2024,1,Cleveland Cavaliers,0.8,108.4,101.4,7.0,-0.6000000000000001,-9.600000000000009,3.1999999999999886,-12.8
42300134,2024,1,Orlando Magic,0.4,103.2,97.8,5.4,2024,1,Cleveland Cavaliers,0.6,103.0,106.0,-3.0,-0.19999999999999996,0.20000000000000284,-8.200000000000003,8.4
42300136,2024,1,Orlando Magic,0.4,101.0,93.8,7.2,2024,1,Cleveland Cavaliers,0.6,93.8,101.0,-7.2,-0.19999999999999996,7.200000000000003,-7.200000000000003,14.4
12400067,2024,1,Orlando Magic,0.2,100.2,103.8,-3.6,2024,1,Philadelphia 76ers,0.4,107.2,112.4,-5.2,-0.2,-7.0,-8.600000000000009,1.6
22400077,2024,1,Orlando Magic,0.4,105.0,103.0,2.0,2024,1,Brooklyn Nets,0.2,112.0,112.0,0.0,0.2,-7.0,-9.0,2.0
22400102,2024,1,Orlando Magic,0.6,110.8,105.6,5.2,2024,1,Indiana Pacers,0.4,112.8,117.2,-4.4,0.19999999999999996,-2.0,-11.600000000000009,9.600000000000001
22400186,2024,1,Orlando Magic,0.0,98.0,110.0,-12.0,2024,1,New Orleans Pelicans,0.2,109.4,119.4,-10.0,-0.2,-11.400000000000006,-9.400000000000006,-2.0
22400204,2024,1,Orlando Magic,0.2,101.2,107.2,-6.0,2024,1,Washington Wizards,0.4,113.6,122.0,-8.4,-0.2,-12.399999999999991,-14.799999999999997,2.4000000000000004
22400003,2024,1,Orlando Magic,0.4,103.6,102.0,1.6,2024,1,Charlotte Hornets,0.4,102.4,104.8,-2.4,0.0,1.1999999999999886,-2.799999999999997,4.0
22400217,2024,1,Orlando Magic,0.6,109.4,98.2,11.2,2024,1,Indiana Pacers,0.6,117.0,117.4,-0.4,0.0,-7.599999999999994,-19.200000000000003,11.6
22400010,2024,1,Orlando Magic,0.8,111.0,95.8,15.2,2024,1,Philadelphia 76ers,0.2,103.2,111.2,-8.0,0.6000000000000001,7.799999999999997,-15.400000000000006,23.2
22400265,2024,1,Orlando Magic,0.8,102.6,99.4,3.2,2024,1,Detroit Pistons,0.4,115.2,114.2,1.0,0.4,-12.600000000000009,-14.799999999999997,2.2
22400289,2024,1,Orlando Magic,0.8,105.4,101.0,4.4,2024,1,Chicago Bulls,0.6,124.4,121.2,3.2,0.20000000000000007,-19.0,-20.200000000000003,1.2000000000000002
22400352,2024,1,Orlando Magic,0.6,105.8,103.4,2.4,2024,1,Phoenix Suns,0.4,113.8,114.4,-0.6,0.19999999999999996,-8.0,-11.0,3.0
22401227,2024,0,Orlando Magic,0.4,106.0,109.8,-3.8,2024,0,New York Knicks,0.6,114.0,108.6,5.4,-0.19999999999999996,-8.0,1.2000000000000028,-9.2
22400361,2024,0,Orlando Magic,0.4,103.0,105.6,-2.6,2024,0,Oklahoma City Thunder,0.8,111.6,99.6,12.0,-0.4,-8.599999999999994,6.0,-14.6
22400377,2024,1,Orlando Magic,0.2,101.6,106.2,-4.6,2024,1,Miami Heat,0.6,115.6,111.4,4.2,-0.39999999999999997,-14.0,-5.200000000000003,-8.8
22400393,2024,1,Orlando Magic,0.4,107.0,108.6,-1.6,2024,1,Boston Celtics,0.6,117.4,107.8,9.6,-0.19999999999999996,-10.400000000000006,0.7999999999999972,-11.2
22400411,2024,0,Orlando Magic,0.4,105.6,107.4,-1.8,2024,0,Miami Heat,0.4,111.8,109.8,2.0,0.0,-6.200000000000003,-2.3999999999999915,-3.8
22400419,2024,0,Orlando Magic,0.4,101.4,102.4,-1.0,2024,0,New York Knicks,1.0,118.6,106.0,12.6,-0.6,-17.19999999999999,-3.5999999999999943,-13.6
22400436,2024,1,Orlando Magic,0.4,100.2,104.0,-3.8,2024,1,Brooklyn Nets,0.4,97.6,102.0,-4.4,0.0,2.6000000000000085,2.0,0.6000000000000005
22400490,2025,0,Orlando Magic,0.4,95.4,100.0,-4.6,2025,0,Utah Jazz,0.2,118.2,117.4,0.8,0.2,-22.799999999999997,-17.400000000000006,-5.3999999999999995
22400519,2025,0,Orlando Magic,0.6,99.8,100.4,-0.6,2025,0,Minnesota Timberwolves,0.4,107.4,110.6,-3.2,0.19999999999999996,-7.6000000000000085,-10.199999999999989,2.6
22400526,2025,0,Orlando Magic,0.4,97.2,101.0,-3.8,2025,0,Milwaukee Bucks,0.6,116.2,107.8,8.4,-0.19999999999999996,-19.0,-6.799999999999997,-12.2
22400544,2025,1,Orlando Magic,0.4,99.2,101.8,-2.6,2025,1,Philadelphia 76ers,0.4,110.2,113.6,-3.4,0.0,-11.0,-11.799999999999997,0.7999999999999998
22400593,2025,0,Orlando Magic,0.2,97.2,111.0,-13.8,2025,0,Denver Nuggets,0.8,119.0,109.2,9.8,-0.6000000000000001,-21.799999999999997,1.7999999999999972,-23.6
22400622,2025,0,Orlando Magic,0.2,96.8,112.8,-16.0,2025,0,Portland Trail Blazers,0.4,107.0,116.8,-9.8,-0.2,-10.200000000000003,-4.0,-6.199999999999999
22400638,2025,1,Orlando Magic,0.0,91.8,113.2,-21.4,2025,1,Detroit Pistons,0.6,113.2,111.0,2.2,-0.6,-21.400000000000006,2.200000000000003,-23.599999999999998
22400743,2025,1,Orlando Magic,0.2,101.6,111.8,-10.2,2025,1,San Antonio Spurs,0.4,119.6,118.6,1.0,-0.2,-18.0,-6.799999999999997,-11.2
22400756,2025,0,Orlando Magic,0.4,106.0,110.2,-4.2,2025,0,Atlanta Hawks,0.6,124.8,121.8,3.0,-0.19999999999999996,-18.799999999999997,-11.599999999999994,-7.2
22400770,2025,1,Orlando Magic,0.4,107.4,110.0,-2.6,2025,1,Charlotte Hornets,0.2,104.8,112.2,-7.4,0.2,2.6000000000000085,-2.200000000000003,4.800000000000001
22400798,2025,0,Orlando Magic,0.6,104.8,105.8,-1.0,2025,0,Memphis Grizzlies,0.4,119.2,119.8,-0.6,0.19999999999999996,-14.400000000000006,-14.0,-0.4
22400815,2025,1,Orlando Magic,0.6,107.6,104.4,3.2,2025,1,Washington Wizards,0.0,117.4,125.6,-8.2,0.6,-9.800000000000011,-21.19999999999999,11.399999999999999
22400830,2025,0,Orlando Magic,0.6,107.2,100.2,7.0,2025,0,Cleveland Cavaliers,1.0,128.0,108.0,20.0,-0.4,-20.799999999999997,-7.799999999999997,-13.0
22400845,2025,0,Orlando Magic,0.6,102.4,102.2,0.2,2025,0,Golden State Warriors,0.8,119.6,102.2,17.4,-0.20000000000000007,-17.19999999999999,0.0,-17.2
22400870,2025,0,Orlando Magic,0.4,105.0,109.2,-4.2,2025,0,Toronto Raptors,0.2,109.0,115.2,-6.2,0.2,-4.0,-6.0,2.0
22400883,2025,0,Orlando Magic,0.2,102.6,108.4,-5.8,2025,0,Toronto Raptors,0.4,107.6,111.6,-4.0,-0.2,-5.0,-3.1999999999999886,-1.7999999999999998
22400944,2025,0,Orlando Magic,0.2,104.4,110.2,-5.8,2025,0,Chicago Bulls,0.4,122.6,122.6,0.0,-0.2,-18.19999999999999,-12.399999999999991,-5.8
22400999,2025,0,Orlando Magic,0.6,105.4,104.0,1.4,2025,0,Houston Rockets,1.0,120.4,107.0,13.4,-0.4,-15.0,-3.0,-12.0
22401038,2025,1,Orlando Magic,0.6,112.0,107.0,5.0,2025,1,Los Angeles Lakers,0.4,111.4,119.8,-8.4,0.19999999999999996,0.5999999999999943,-12.799999999999997,13.4
22401060,2025,0,Orlando Magic,0.8,113.0,106.8,6.2,2025,0,Dallas Mavericks,0.4,122.4,122.2,0.2,0.4,-9.400000000000006,-15.400000000000006,6.0
22401074,2025,1,Orlando Magic,0.6,109.8,106.4,3.4,2025,1,Sacramento Kings,0.2,110.4,116.6,-6.2,0.39999999999999997,-0.6000000000000085,-10.199999999999989,9.6
22401091,2025,0,Orlando Magic,0.8,112.4,101.4,11.0,2025,0,Los Angeles Clippers,0.6,121.8,110.2,11.6,0.20000000000000007,-9.399999999999991,-8.799999999999997,-0.5999999999999996
22401149,2025,1,Orlando Magic,0.6,104.0,97.8,6.2,2025,1,Atlanta Hawks,0.4,125.6,125.2,0.4,0.19999999999999996,-21.599999999999994,-27.400000000000006,5.8
22401156,2025,1,Orlando Magic,0.6,105.6,99.4,6.2,2025,1,Boston Celtics,0.8,117.2,107.4,9.8,-0.20000000000000007,-11.600000000000009,-8.0,-3.6000000000000005
52400101,2025,1,Orlando Magic,0.8,111.6,103.4,8.2,2025,1,Atlanta Hawks,0.8,126.6,115.4,11.2,0.0,-15.0,-12.0,-3.0
42400113,2025,1,Orlando Magic,0.4,108.0,107.8,0.2,2025,1,Boston Celtics,0.8,102.2,92.4,9.8,-0.4,5.799999999999997,15.399999999999991,-9.600000000000001
42400114,2025,0,Orlando Magic,0.4,101.2,103.4,-2.2,2025,0,Boston Celtics,0.8,105.6,92.2,13.4,-0.4,-4.3999999999999915,11.200000000000003,-15.600000000000001
12500049,2025,1,Orlando Magic,0.6,107.2,107.2,0.0,2025,1,Miami Heat,0.0,97.6,120.6,-23.0,0.6,9.600000000000009,-13.399999999999991,23.0
12500023,2025,1,Orlando Magic,0.6,112.2,109.4,2.8,2025,1,New Orleans Pelicans,0.4,113.2,117.4,-4.2,0.19999999999999996,-1.0,-8.0,7.0
22500081,2025,1,Orlando Magic,0.8,119.0,113.0,6.0,2025,1,Miami Heat,0.0,109.4,119.0,-9.6,0.8,9.599999999999994,-6.0,15.6
22500090,2025,0,Orlando Magic,1.0,126.2,113.2,13.0,2025,0,Atlanta Hawks,0.4,117.4,125.4,-8.0,0.6,8.799999999999997,-12.200000000000003,21.0
22500100,2025,0,Orlando Magic,0.8,122.4,111.8,10.6,2025,0,Chicago Bulls,0.6,119.6,118.8,0.8,0.20000000000000007,2.8000000000000114,-7.0,9.799999999999999
22500028,2025,1,Orlando Magic,0.4,120.0,119.8,0.2,2025,1,Boston Celtics,0.6,114.8,110.6,4.2,-0.19999999999999996,5.200000000000003,9.200000000000003,-4.0
22500193,2025,0,Orlando Magic,0.6,119.8,114.6,5.2,2025,0,Boston Celtics,0.4,111.8,114.2,-2.4,0.19999999999999996,8.0,0.3999999999999915,7.6
22500200,2025,1,Orlando Magic,0.6,118.0,109.8,8.2,2025,1,Portland Trail Blazers,0.6,122.4,123.8,-1.4,0.0,-4.400000000000006,-14.0,9.6
22500040,2025,1,Orlando Magic,0.6,116.2,113.4,2.8,2025,1,Brooklyn Nets,0.2,107.0,121.2,-14.2,0.39999999999999997,9.200000000000003,-7.799999999999997,17.0
22500249,2025,1,Orlando Magic,0.6,112.8,109.0,3.8,2025,1,Golden State Warriors,0.8,114.8,108.6,6.2,-0.20000000000000007,-2.0,0.4000000000000057,-2.4000000000000004
22500264,2025,1,Orlando Magic,0.8,115.6,109.4,6.2,2025,1,LA Clippers,0.2,115.4,118.6,-3.2,0.6000000000000001,0.19999999999998863,-9.199999999999989,9.4
22500269,2025,1,Orlando Magic,0.8,118.4,107.2,11.2,2025,1,New York Knicks,0.6,121.2,120.4,0.8,0.20000000000000007,-2.799999999999997,-13.200000000000003,10.399999999999999
22500314,2025,1,Orlando Magic,0.8,129.4,114.4,15.0,2025,1,Chicago Bulls,0.2,115.0,126.4,-11.4,0.6000000000000001,14.400000000000006,-12.0,26.4
22500326,2025,0,Orlando Magic,0.8,128.6,118.2,10.4,2025,0,San Antonio Spurs,0.6,118.8,118.6,0.2,0.20000000000000007,9.799999999999997,-0.3999999999999915,10.200000000000001
22500339,2025,1,Orlando Magic,0.6,124.4,116.8,7.6,2025,1,Miami Heat,0.6,119.0,116.8,2.2,0.0,5.400000000000006,0.0,5.3999999999999995
22501201,2025,1,Orlando Magic,0.6,111.0,110.8,0.2,2025,1,Miami Heat,0.2,119.8,122.4,-2.6,0.39999999999999997,-8.799999999999997,-11.600000000000009,2.8000000000000003
22501229,2025,0,Orlando Magic,0.6,112.0,110.6,1.4,2025,0,New York Knicks,0.8,121.0,108.0,13.0,-0.20000000000000007,-9.0,2.5999999999999943,-11.6
22500424,2025,0,Orlando Magic,0.4,114.0,122.2,-8.2,2025,0,Charlotte Hornets,0.6,119.2,119.4,-0.2,-0.19999999999999996,-5.200000000000003,2.799999999999997,-7.999999999999999
22500433,2025,1,Orlando Magic,0.4,111.0,119.8,-8.8,2025,1,Denver Nuggets,0.6,126.8,122.2,4.6,-0.19999999999999996,-15.799999999999997,-2.4000000000000057,-13.4
22500495,2026,1,Orlando Magic,0.4,112.8,116.8,-4.0,2026,1,Indiana Pacers,0.0,116.0,128.6,-12.6,0.4,-3.200000000000003,-11.799999999999997,8.6
22500533,2026,0,Orlando Magic,0.6,115.4,116.2,-0.8,2026,0,Philadelphia 76ers,0.8,129.4,119.6,9.8,-0.20000000000000007,-14.0,-3.3999999999999915,-10.600000000000001
22500548,2026,1,Orlando Magic,0.4,111.2,114.8,-3.6,2026,1,New Orleans Pelicans,0.2,109.2,116.4,-7.2,0.2,2.0,-1.6000000000000085,3.6
22500578,2026,1,Orlando Magic,0.6,114.0,114.2,-0.2,2026,1,Memphis Grizzlies,0.4,107.4,111.4,-4.0,0.19999999999999996,6.599999999999994,2.799999999999997,3.8
22500627,2026,0,Orlando Magic,0.6,110.0,112.2,-2.2,2026,0,Charlotte Hornets,0.4,111.4,110.2,1.2,0.19999999999999996,-1.4000000000000057,2.0,-3.4000000000000004
22500646,2026,0,Orlando Magic,0.4,108.6,116.4,-7.8,2026,0,Cleveland Cavaliers,0.8,114.2,112.6,1.6,-0.4,-5.6000000000000085,3.8000000000000114,-9.4
22500687,2026,1,Orlando Magic,0.2,108.4,121.4,-13.0,2026,1,Toronto Raptors,0.8,114.4,110.8,3.6,-0.6000000000000001,-6.0,10.600000000000009,-16.6
22500734,2026,1,Orlando Magic,0.4,111.2,119.6,-8.4,2026,1,Brooklyn Nets,0.2,100.0,113.4,-13.4,0.2,11.200000000000003,6.199999999999989,5.0
22500750,2026,1,Orlando Magic,0.6,115.2,116.4,-1.2,2026,1,Utah Jazz,0.2,114.6,119.8,-5.2,0.39999999999999997,0.6000000000000085,-3.3999999999999915,4.0
